18:36:12 | INFO    | flynum.run.7_rep_real_s7 | run 7_rep_real_s7 started -> I:\2026.9.14\9.15果蝇识字\runs\7_rep_real_s7
18:36:12 | INFO    | flynum.run.7_rep_real_s7 | ==============================================================================
18:36:12 | INFO    | flynum.run.7_rep_real_s7 | COUNT RUN | model=M1 graph=real circuit=core N=20000 model_seed=7 shuffle_seed=0
18:36:12 | INFO    | flynum.run.7_rep_real_s7 | ==============================================================================
18:36:12 | INFO    | flynum.run.7_rep_real_s7 | ------------------------------------------------------------------------------
18:36:12 | INFO    | flynum.run.7_rep_real_s7 | preparing: circuit=core graph=real retina=isotropic/lamina/both readout=vpn
18:36:15 | INFO    | flynum.run.7_rep_real_s7 | circuit core loaded from cache: 33480 neurons / 1170024 edges
18:36:15 | INFO    | flynum.run.7_rep_real_s7 | hex field: 1771 columns | bounds x[4.5,53.5] y[0.9,33.8] | NN=1.0000 | density=1.193 (ideal 1.155)
18:36:15 | INFO    | flynum.run.7_rep_real_s7 | retina map: 1769/1771 columns carry input neurons; 1356 of them fall inside the image window (76.6%) | 7961 input neurons
18:36:15 | INFO    | flynum.run.7_rep_real_s7 | readout: visual_projection (VPN) -> 9200 neurons
18:36:16 | INFO    | flynum.run.7_rep_real_s7 | count stimuli loaded from cache (20000 pool images)
18:36:22 | INFO    | flynum.run.7_rep_real_s7 | stimuli A: chance=0.20  ink-baseline=0.558  spread-baseline=0.503
18:36:22 | INFO    | flynum.run.7_rep_real_s7 | stimuli B: chance=0.20  ink-baseline=0.218  spread-baseline=0.483
18:36:22 | INFO    | flynum.run.7_rep_real_s7 | stimuli C: chance=0.20  ink-baseline=0.217  spread-baseline=0.432
18:36:22 | INFO    | flynum.run.7_rep_real_s7 | stimuli D: chance=0.20  ink-baseline=0.218  spread-baseline=0.461
18:36:22 | INFO    | flynum.run.7_rep_real_s7 | model: 1249509 trainable parameters | readout=visual_projection (VPN) (9200 neurons) | alpha=0.20 steps=8
18:36:22 | INFO    | flynum.run.7_rep_real_s7 | training set: 20000 images (class counts [4000, 4000, 4000, 4000, 4000])
18:36:22 | INFO    | flynum.run.7_rep_real_s7 | readout standardisation disabled
18:36:52 | INFO    | flynum.run.7_rep_real_s7 |   epoch   0 | loss 1.7600 | train 0.4087 | val 0.4860 | 29.7s
18:45:41 | INFO    | flynum.run.7_rep_real_s7 |   epoch  18 | loss 0.7696 | train 0.6659 | val 0.6600 | 29.1s
18:46:10 | INFO    | flynum.run.7_rep_real_s7 |   epoch  19 | loss 0.7499 | train 0.6803 | val 0.6760 | 29.1s
18:46:40 | INFO    | flynum.run.7_rep_real_s7 |   epoch  20 | loss 0.7255 | train 0.6933 | val 0.6852 | 29.2s
18:47:09 | INFO    | flynum.run.7_rep_real_s7 |   epoch  21 | loss 0.7139 | train 0.6967 | val 0.6980 | 29.1s
18:47:38 | INFO    | flynum.run.7_rep_real_s7 |   epoch  22 | loss 0.6997 | train 0.7079 | val 0.6836 | 29.1s
18:48:08 | INFO    | flynum.run.7_rep_real_s7 |   epoch  23 | loss 0.6831 | train 0.7149 | val 0.6920 | 29.4s
18:48:37 | INFO    | flynum.run.7_rep_real_s7 |   epoch  24 | loss 0.6725 | train 0.7208 | val 0.7036 | 29.4s
18:49:07 | INFO    | flynum.run.7_rep_real_s7 |   epoch  25 | loss 0.6653 | train 0.7248 | val 0.7216 | 29.5s
18:49:36 | INFO    | flynum.run.7_rep_real_s7 |   epoch  26 | loss 0.6486 | train 0.7376 | val 0.7188 | 29.6s
18:50:06 | INFO    | flynum.run.7_rep_real_s7 |   epoch  27 | loss 0.6418 | train 0.7410 | val 0.7320 | 29.4s
18:50:35 | INFO    | flynum.run.7_rep_real_s7 |   epoch  28 | loss 0.6278 | train 0.7471 | val 0.7244 | 29.6s
18:51:05 | INFO    | flynum.run.7_rep_real_s7 |   epoch  29 | loss 0.6207 | train 0.7491 | val 0.6964 | 29.6s
18:51:35 | INFO    | flynum.run.7_rep_real_s7 |   epoch  30 | loss 0.6173 | train 0.7506 | val 0.7416 | 29.5s
18:52:04 | INFO    | flynum.run.7_rep_real_s7 |   epoch  31 | loss 0.6069 | train 0.7566 | val 0.7544 | 29.7s
18:52:34 | INFO    | flynum.run.7_rep_real_s7 |   epoch  32 | loss 0.6013 | train 0.7604 | val 0.7416 | 29.5s
18:53:04 | INFO    | flynum.run.7_rep_real_s7 |   epoch  33 | loss 0.5958 | train 0.7670 | val 0.7348 | 29.6s
18:53:33 | INFO    | flynum.run.7_rep_real_s7 |   epoch  34 | loss 0.5868 | train 0.7673 | val 0.7520 | 29.5s
18:54:03 | INFO    | flynum.run.7_rep_real_s7 |   epoch  35 | loss 0.5849 | train 0.7698 | val 0.7448 | 29.5s
18:54:32 | INFO    | flynum.run.7_rep_real_s7 |   epoch  36 | loss 0.5769 | train 0.7773 | val 0.7464 | 29.4s
18:55:01 | INFO    | flynum.run.7_rep_real_s7 |   epoch  37 | loss 0.5748 | train 0.7769 | val 0.7516 | 29.4s
18:55:31 | INFO    | flynum.run.7_rep_real_s7 |   epoch  38 | loss 0.5738 | train 0.7751 | val 0.7520 | 29.4s
18:56:00 | INFO    | flynum.run.7_rep_real_s7 |   epoch  39 | loss 0.5657 | train 0.7813 | val 0.7616 | 29.4s
18:56:30 | INFO    | flynum.run.7_rep_real_s7 |   epoch  40 | loss 0.5607 | train 0.7841 | val 0.7524 | 29.5s
18:56:59 | INFO    | flynum.run.7_rep_real_s7 |   epoch  41 | loss 0.5614 | train 0.7816 | val 0.7556 | 29.5s
18:57:29 | INFO    | flynum.run.7_rep_real_s7 |   epoch  42 | loss 0.5539 | train 0.7876 | val 0.7648 | 29.6s
18:57:59 | INFO    | flynum.run.7_rep_real_s7 |   epoch  43 | loss 0.5516 | train 0.7902 | val 0.7704 | 29.5s
18:58:28 | INFO    | flynum.run.7_rep_real_s7 |   epoch  44 | loss 0.5468 | train 0.7931 | val 0.7692 | 29.6s
18:58:58 | INFO    | flynum.run.7_rep_real_s7 |   epoch  45 | loss 0.5443 | train 0.7954 | val 0.7580 | 29.6s
18:59:28 | INFO    | flynum.run.7_rep_real_s7 |   epoch  46 | loss 0.5422 | train 0.7974 | val 0.7688 | 29.6s
18:59:57 | INFO    | flynum.run.7_rep_real_s7 |   epoch  47 | loss 0.5386 | train 0.7988 | val 0.7480 | 29.7s
19:00:27 | INFO    | flynum.run.7_rep_real_s7 |   epoch  48 | loss 0.5359 | train 0.7992 | val 0.7772 | 29.6s
19:00:57 | INFO    | flynum.run.7_rep_real_s7 |   epoch  49 | loss 0.5341 | train 0.7994 | val 0.7708 | 29.5s
19:01:26 | INFO    | flynum.run.7_rep_real_s7 |   epoch  50 | loss 0.5325 | train 0.8007 | val 0.7696 | 29.4s
19:01:56 | INFO    | flynum.run.7_rep_real_s7 |   epoch  51 | loss 0.5314 | train 0.8031 | val 0.7808 | 29.5s
19:02:25 | INFO    | flynum.run.7_rep_real_s7 |   epoch  52 | loss 0.5297 | train 0.8033 | val 0.7784 | 29.2s
19:02:54 | INFO    | flynum.run.7_rep_real_s7 |   epoch  53 | loss 0.5284 | train 0.8058 | val 0.7796 | 29.2s
19:03:23 | INFO    | flynum.run.7_rep_real_s7 |   epoch  54 | loss 0.5273 | train 0.8060 | val 0.7804 | 29.2s
19:03:53 | INFO    | flynum.run.7_rep_real_s7 |   epoch  55 | loss 0.5270 | train 0.8048 | val 0.7776 | 29.2s
19:04:22 | INFO    | flynum.run.7_rep_real_s7 |   epoch  56 | loss 0.5261 | train 0.8062 | val 0.7792 | 29.3s
19:04:51 | INFO    | flynum.run.7_rep_real_s7 |   epoch  57 | loss 0.5254 | train 0.8063 | val 0.7804 | 29.4s
19:05:21 | INFO    | flynum.run.7_rep_real_s7 |   epoch  58 | loss 0.5251 | train 0.8071 | val 0.7800 | 29.3s
19:05:50 | INFO    | flynum.run.7_rep_real_s7 |   epoch  59 | loss 0.5248 | train 0.8069 | val 0.7812 | 29.4s
19:05:50 | INFO    | flynum.run.7_rep_real_s7 | ------------------------------------------------------------------------------
19:05:51 | INFO    | flynum.run.7_rep_real_s7 |   test A: acc 0.7812 (chance 0.20) | macro-F1 0.7766 | per-class 1.00 0.84 0.70 0.56 0.80
19:05:52 | INFO    | flynum.run.7_rep_real_s7 |   test B: acc 0.6436 (chance 0.20) | macro-F1 0.6141 | per-class 1.00 0.91 0.68 0.41 0.22
19:05:52 | INFO    | flynum.run.7_rep_real_s7 |   test C: acc 0.9698 (chance 0.20) | macro-F1 0.9697 | per-class 1.00 1.00 1.00 0.98 0.86
19:05:53 | INFO    | flynum.run.7_rep_real_s7 |   test D: acc 0.6528 (chance 0.20) | macro-F1 0.6349 | per-class 0.99 0.83 0.65 0.47 0.32
19:05:53 | INFO    | flynum.run.7_rep_real_s7 | run 7_rep_real_s7 finished: ok (1780.8s)
